"ItemGuid","SalesOrderGuid","SalesOrderId","CreatedAt","ChangedAt","BuyerGuid","CurrencyCode","GrossAmount","NetAmount","TaxAmount","ItemPosition","ProductID","ProductName","ProductCategory","ItemGrossAmount","ItemNetAmount","ItemTaxAmount","ProductGuid","TextGuid","Change_Type","Change_Date"
"42010AA400041EED8CF39466BF7C56BA","42010AA400041EED8CF39466563D36BA","0500000329","2017-03-09 23:00:00.000000000","2017-03-16 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","342.72","288","54.72","0000000020","OF-CS-1001","Leather-Faced Executive Chair - Red","Chairs & Seating","332.01","279","53.01","42010AA400041EED8CF393ABD2B236BA","42010AA400041EED8CF393ABD29276BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7C76BA","42010AA400041EED8CF39466563D56BA","0500000330","2017-03-10 23:00:00.000000000","2017-03-17 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","28.78","24.19","4.59","0000000010","PP-CP-1015","Printer Paper - Salmon - 250 Sheets","Copier & Printer Paper","21.06","17.7","3.36","42010AA400041EED8CF393ABD2A516BA","42010AA400041EED8CF393A96D73B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7C96BA","42010AA400041EED8CF39466563D56BA","0500000330","2017-03-10 23:00:00.000000000","2017-03-17 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","28.78","24.19","4.59","0000000020","MC-CH-1003","Designer Coat Hooks - Pack of 3","Coat Hangers","7.72","6.49","1.23","42010AA400041EED8CF393ABD2B816BA","42010AA400041EED8CF393ABD29E36BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7CB6BA","42010AA400041EED8CF39466563D76BA","0500000331","2017-03-10 23:00:00.000000000","2017-03-17 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","4.63","3.89","0.74","0000000010","AR-T-1000","Paper Tray - Pink","Trays","4.63","3.89","0.74","42010AA400041EED8CF393ABD2A076BA","42010AA400041EED8CF393A96D6A76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7CD6BA","42010AA400041EED8CF39466563D96BA","0500000332","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","25.3","21.26","4.04","0000000010","AR-FB-1011","Elasticated Folder Without Flap - Yellow","Files & Binders","6.78","5.7","1.08","42010AA400041EED8CF393ABD2A016BA","42010AA400041EED8CF393A96D69B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7CF6BA","42010AA400041EED8CF39466563D96BA","0500000332","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","25.3","21.26","4.04","0000000020","AR-T-1001","Paper Tray - Blue","Trays","18.52","15.56","2.96","42010AA400041EED8CF393ABD2A096BA","42010AA400041EED8CF393A96D6AB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7D16BA","42010AA400041EED8CF39466563DB6BA","0500000333","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","24.4","20.5","3.9","0000000010","EP-BB-1000","Removal Storage Box","Boxes & Box Tape","24.4","20.5","3.9","42010AA400041EED8CF393ABD2AC76BA","42010AA400041EED8CF393A96D8276BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7D36BA","42010AA400041EED8CF39466563DD6BA","0500000334","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","4.64","3.9","0.74","0000000010","PP-SN-1003","Sticky Notes Shape Flower - Assorted","Sticky Notes","4.64","3.9","0.74","42010AA400041EED8CF393ABD2A7F6BA","42010AA400041EED8CF393A96D7976BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7D56BA","42010AA400041EED8CF39466563DF6BA","0500000335","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","18.56","15.6","2.96","0000000010","PP-SN-1003","Sticky Notes Shape Flower - Assorted","Sticky Notes","18.56","15.6","2.96","42010AA400041EED8CF393ABD2A7F6BA","42010AA400041EED8CF393A96D7976BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7D76BA","42010AA400041EED8CF39466563E16BA","0500000336","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","4.21","3.54","0.67","0000000010","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","1","0.84","0.16","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7D96BA","42010AA400041EED8CF39466563E16BA","0500000336","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","4.21","3.54","0.67","0000000020","DE-GS-1002","High Quality Clear Tape - 10 Rolls","Glue & Sticky Tape","3.21","2.7","0.51","42010AA400041EED8CF393ABD2A976BA","42010AA400041EED8CF393A96D7C76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7DB6BA","42010AA400041EED8CF39466563E36BA","0500000337","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","30.94","26","4.94","0000000010","AR-FB-1008","Clear View Folder - Assorted - Pack of 10","Files & Binders","30.94","26","4.94","42010AA400041EED8CF393ABD29FB6BA","42010AA400041EED8CF393A96D68F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7DD6BA","42010AA400041EED8CF39466563E56BA","0500000338","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","22.18","18.64","3.54","0000000010","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","1","0.84","0.16","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7DF6BA","42010AA400041EED8CF39466563E56BA","0500000338","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","22.18","18.64","3.54","0000000020","AR-FB-1009","Plastic Box File - Blue","Files & Binders","21.18","17.8","3.38","42010AA400041EED8CF393ABD29FD6BA","42010AA400041EED8CF393A96D6936BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7E16BA","42010AA400041EED8CF39466563E76BA","0500000339","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","78.42","65.9","12.52","0000000010","AR-FB-1006","Lever Arch File - Black - Pack of 5","Files & Binders","47.48","39.9","7.58","42010AA400041EED8CF393ABD29F76BA","42010AA400041EED8CF393A96D6876BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7E36BA","42010AA400041EED8CF39466563E76BA","0500000339","2017-03-11 23:00:00.000000000","2017-03-18 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","78.42","65.9","12.52","0000000020","PP-NB-1009","Notebook - Blue","Note Books & Paper","30.94","26","4.94","42010AA400041EED8CF393ABD2A6F6BA","42010AA400041EED8CF393A96D7776BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7E56BA","42010AA400041EED8CF39466563E96BA","0500000340","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","517.65","435","82.65","0000000010","OF-ST-1001","Filing Cabinet - 4 drawers","Storage Solutions","517.65","435","82.65","42010AA400041EED8CF393ABD2B2B6BA","42010AA400041EED8CF393ABD29376BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7E76BA","42010AA400041EED8CF39466563EB6BA","0500000341","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","18.94","15.92","3.02","0000000010","MP-WM-1001","Dry-wipe Marker Pen - Assorted - Pack of 4","Whiteboard Marker","18.94","15.92","3.02","42010AA400041EED8CF393ABD2A296BA","42010AA400041EED8CF393A96D6EB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7E96BA","42010AA400041EED8CF39466563ED6BA","0500000342","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","9.96","8.37","1.59","0000000010","DE-GS-1005","Clear Universal Adhesive","Glue & Sticky Tape","9.96","8.37","1.59","42010AA400041EED8CF393ABD2A9D6BA","42010AA400041EED8CF393A96D7D36BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7EB6BA","42010AA400041EED8CF39466563EF6BA","0500000343","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","26.24","22.05","4.19","0000000010","WD-MP-1006","Permanent Marker - Black","Marker Pens","1.64","1.38","0.26","42010AA400041EED8CF393ABD2B0B6BA","42010AA400041EED8CF393ABD28F76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7ED6BA","42010AA400041EED8CF39466563EF6BA","0500000343","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","26.24","22.05","4.19","0000000020","PP-CP-1003","Premium Printer Paper - Assorted - 250 sheet","Copier & Printer Paper","24.6","20.67","3.93","42010AA400041EED8CF393ABD2A396BA","42010AA400041EED8CF393A96D70B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7EF6BA","42010AA400041EED8CF39466563F16BA","0500000344","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","15.06","12.65","2.41","0000000010","PP-WP-1001","Memo Pad - Blank","Writing Pads","10","8.4","1.6","42010AA400041EED8CF393ABD2A656BA","42010AA400041EED8CF393A96D7636BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7F16BA","42010AA400041EED8CF39466563F16BA","0500000344","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","15.06","12.65","2.41","0000000020","AR-FB-1001","Lever Arch File - Blue","Files & Binders","5.06","4.25","0.81","42010AA400041EED8CF393ABD29ED6BA","42010AA400041EED8CF393A96D6736BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7F36BA","42010AA400041EED8CF39466563F36BA","0500000345","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","49.21","41.35","7.86","0000000010","PP-CP-1013","Printer Paper - Intense Red - 250 Sheets","Copier & Printer Paper","35.11","29.5","5.61","42010AA400041EED8CF393ABD2A4D6BA","42010AA400041EED8CF393A96D7336BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7F56BA","42010AA400041EED8CF39466563F36BA","0500000345","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","49.21","41.35","7.86","0000000020","DE-GS-1006","Super Glue","Glue & Sticky Tape","14.1","11.85","2.25","42010AA400041EED8CF393ABD2A9F6BA","42010AA400041EED8CF393A96D7D76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7F76BA","42010AA400041EED8CF39466563F56BA","0500000346","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","41.35","34.75","6.6","0000000010","MC-CH-1002","Wooden Coat Hangers - Pack of 5","Coat Hangers","15.23","12.8","2.43","42010AA400041EED8CF393ABD2B7F6BA","42010AA400041EED8CF393ABD29DF6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7F96BA","42010AA400041EED8CF39466563F56BA","0500000346","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","41.35","34.75","6.6","0000000020","OF-DL-1003","Energy saving LED light bulb - Pack of 4","Desk Lamps","26.12","21.95","4.17","42010AA400041EED8CF393ABD2B436BA","42010AA400041EED8CF393ABD29676BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7FB6BA","42010AA400041EED8CF39466563F76BA","0500000347","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","288.1","242.1","46","0000000010","OF-CS-1003","Stacking Chair - Black","Chairs & Seating","285.6","240","45.6","42010AA400041EED8CF393ABD2B276BA","42010AA400041EED8CF393ABD292F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7FD6BA","42010AA400041EED8CF39466563F76BA","0500000347","2017-03-12 23:00:00.000000000","2017-03-19 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","288.1","242.1","46","0000000020","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","2.5","2.1","0.4","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF7FF6BA","42010AA400041EED8CF39466563F96BA","0500000348","2017-03-13 23:00:00.000000000","2017-03-20 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","79.91","67.15","12.76","0000000010","PP-CP-1008","Printer Paper - Intense Blue - 250 Sheets","Copier & Printer Paper","21.06","17.7","3.36","42010AA400041EED8CF393ABD2A436BA","42010AA400041EED8CF393A96D71F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8016BA","42010AA400041EED8CF39466563F96BA","0500000348","2017-03-13 23:00:00.000000000","2017-03-20 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","79.91","67.15","12.76","0000000020","DE-SH-1000","Office Hole Punch - Black","Staplers & Hole Punchers","58.85","49.45","9.4","42010AA400041EED8CF393ABD2A876BA","42010AA400041EED8CF393A96D7A76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8036BA","42010AA400041EED8CF39466563FB6BA","0500000349","2017-03-13 23:00:00.000000000","2017-03-20 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","83.34","70.03","13.31","0000000010","AR-T-1001","Paper Tray - Blue","Trays","9.26","7.78","1.48","42010AA400041EED8CF393ABD2A096BA","42010AA400041EED8CF393A96D6AB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8056BA","42010AA400041EED8CF39466563FB6BA","0500000349","2017-03-13 23:00:00.000000000","2017-03-20 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","83.34","70.03","13.31","0000000020","EP-E-1000","Business Envelope - Box of 250","Envelopes","74.08","62.25","11.83","42010AA400041EED8CF393ABD2AD96BA","42010AA400041EED8CF393A96D84B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8076BA","42010AA400041EED8CF39466563FD6BA","0500000350","2017-03-13 23:00:00.000000000","2017-03-20 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","6.75","5.67","1.08","0000000010","WD-MP-1000","Highlighter - Pink","Marker Pens","6.75","5.67","1.08","42010AA400041EED8CF393ABD2AFF6BA","42010AA400041EED8CF393ABD28DF6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8096BA","42010AA400041EED8CF39466563FF6BA","0500000351","2017-03-13 23:00:00.000000000","2017-03-20 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","32.47","27.28","5.19","0000000010","DE-PP-1000","Premium Pencil Holder","Pen & Pencil Holders","30.92","25.98","4.94","42010AA400041EED8CF393ABD2AB16BA","42010AA400041EED8CF393A96D7FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF80B6BA","42010AA400041EED8CF39466563FF6BA","0500000351","2017-03-13 23:00:00.000000000","2017-03-20 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","32.47","27.28","5.19","0000000020","MP-WM-1000","Dry-Wipe Marker Pen - Red","Whiteboard Marker","1.55","1.3","0.25","42010AA400041EED8CF393ABD2A276BA","42010AA400041EED8CF393A96D6E76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF80D6BA","42010AA400041EED8CF39466564016BA","0500000352","2017-03-13 23:00:00.000000000","2017-03-20 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","595","500","95","0000000010","OF-ST-1006","Filing Cabinet - 3 drawers","Storage Solutions","595","500","95","42010AA400041EED8CF393ABD2B356BA","42010AA400041EED8CF393ABD294B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF80F6BA","42010AA400041EED8CF39466564036BA","0500000353","2017-03-14 23:00:00.000000000","2017-03-21 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","58.3","48.99","9.31","0000000010","EP-E-1003","Manilla Pocket Envelopes - Box of 250","Envelopes","58.3","48.99","9.31","42010AA400041EED8CF393ABD2ADF6BA","42010AA400041EED8CF393ABD289F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8116BA","42010AA400041EED8CF39466564056BA","0500000354","2017-03-14 23:00:00.000000000","2017-03-21 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","2.25","1.89","0.36","0000000010","WD-MP-1003","Marker Pen - Green","Marker Pens","2.25","1.89","0.36","42010AA400041EED8CF393ABD2B056BA","42010AA400041EED8CF393ABD28EB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8136BA","42010AA400041EED8CF39466564076BA","0500000355","2017-03-14 23:00:00.000000000","2017-03-21 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","47.43","39.86","7.57","0000000010","DE-PP-1003","Wooden Pen Holder","Pen & Pencil Holders","32.08","26.96","5.12","42010AA400041EED8CF393ABD2AB76BA","42010AA400041EED8CF393A96D8076BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8156BA","42010AA400041EED8CF39466564076BA","0500000355","2017-03-14 23:00:00.000000000","2017-03-21 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","47.43","39.86","7.57","0000000020","OF-PW-1003","Watering Can","Plants & Watering Cans","15.35","12.9","2.45","42010AA400041EED8CF393ABD2B556BA","42010AA400041EED8CF393ABD298B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8176BA","42010AA400041EED8CF39466564096BA","0500000356","2017-03-14 23:00:00.000000000","2017-03-21 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","93.3","78.4","14.9","0000000010","EP-BB-1002","Self Locking Box - Pack of 10","Boxes & Box Tape","64.74","54.4","10.34","42010AA400041EED8CF393ABD2ACB6BA","42010AA400041EED8CF393A96D82F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8196BA","42010AA400041EED8CF39466564096BA","0500000356","2017-03-14 23:00:00.000000000","2017-03-21 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","93.3","78.4","14.9","0000000020","MC-M-1001","Desktop Calendar","Calendars","28.56","24","4.56","42010AA400041EED8CF393ABD2B596BA","42010AA400041EED8CF393ABD29936BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF81B6BA","42010AA400041EED8CF394665640B6BA","0500000357","2017-03-14 23:00:00.000000000","2017-03-21 23:00:00.000000000","42010AA400041EED8CF393A96D2CD6BA","EUR","6.64","5.58","1.06","0000000010","DE-GS-1005","Clear Universal Adhesive","Glue & Sticky Tape","6.64","5.58","1.06","42010AA400041EED8CF393ABD2A9D6BA","42010AA400041EED8CF393A96D7D36BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF81D6BA","42010AA400041EED8CF394665640D6BA","0500000358","2017-03-14 23:00:00.000000000","2017-03-21 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","11.26","9.46","1.8","0000000010","AR-FB-1007","Lever Arch File - White","Files & Binders","9.76","8.2","1.56","42010AA400041EED8CF393ABD29F96BA","42010AA400041EED8CF393A96D68B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF81F6BA","42010AA400041EED8CF394665640D6BA","0500000358","2017-03-14 23:00:00.000000000","2017-03-21 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","11.26","9.46","1.8","0000000020","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","1.5","1.26","0.24","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8216BA","42010AA400041EED8CF394665640F6BA","0500000359","2017-03-15 23:00:00.000000000","2017-03-22 23:00:00.000000000","42010AA400041EED8CF393A96D2C76BA","EUR","1053.15","885","168.15","0000000010","OF-ST-1000","Large Cabinet","Storage Solutions","1053.15","885","168.15","42010AA400041EED8CF393ABD2B296BA","42010AA400041EED8CF393ABD29336BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8236BA","42010AA400041EED8CF39466564116BA","0500000360","2017-03-15 23:00:00.000000000","2017-03-22 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","23.18","19.48","3.7","0000000010","DE-SK-1001","School Scissors - 130mm","Scissors & Knives","4.24","3.56","0.68","42010AA400041EED8CF393ABD2AA96BA","42010AA400041EED8CF393A96D7EB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8256BA","42010AA400041EED8CF39466564116BA","0500000360","2017-03-15 23:00:00.000000000","2017-03-22 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","23.18","19.48","3.7","0000000020","MP-WM-1001","Dry-wipe Marker Pen - Assorted - Pack of 4","Whiteboard Marker","18.94","15.92","3.02","42010AA400041EED8CF393ABD2A296BA","42010AA400041EED8CF393A96D6EB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8276BA","42010AA400041EED8CF39466564136BA","0500000361","2017-03-15 23:00:00.000000000","2017-03-22 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","117.27","98.55","18.72","0000000010","DE-GS-1003","Portable Tape Dispenser","Glue & Sticky Tape","4.28","3.6","0.68","42010AA400041EED8CF393ABD2A996BA","42010AA400041EED8CF393A96D7CB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8296BA","42010AA400041EED8CF39466564136BA","0500000361","2017-03-15 23:00:00.000000000","2017-03-22 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","117.27","98.55","18.72","0000000020","DE-GS-1000","Desktop Tape Dispenser - 25mm Width Capacity with 12 Rolls Clear Tape","Glue & Sticky Tape","112.99","94.95","18.04","42010AA400041EED8CF393ABD2A936BA","42010AA400041EED8CF393A96D7BF6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF82B6BA","42010AA400041EED8CF39466564156BA","0500000362","2017-03-15 23:00:00.000000000","2017-03-22 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","25.34","21.29","4.05","0000000010","MC-M-1000","Desktop Calendar","Calendars","17.14","14.4","2.74","42010AA400041EED8CF393ABD2B576BA","42010AA400041EED8CF393ABD298F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF82D6BA","42010AA400041EED8CF39466564156BA","0500000362","2017-03-15 23:00:00.000000000","2017-03-22 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","25.34","21.29","4.05","0000000020","PP-CP-1002","Premium Coloured Printer Paper - Assorted 5 colours - 250 Sheet","Copier & Printer Paper","8.2","6.89","1.31","42010AA400041EED8CF393ABD2A376BA","42010AA400041EED8CF393A96D7076BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF82F6BA","42010AA400041EED8CF39466564176BA","0500000363","2017-03-15 23:00:00.000000000","2017-03-22 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","517.65","435","82.65","0000000010","OF-ST-1002","Filing Cabinet - 4 drawers","Storage Solutions","517.65","435","82.65","42010AA400041EED8CF393ABD2B2D6BA","42010AA400041EED8CF393ABD293B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8316BA","42010AA400041EED8CF39466564196BA","0500000364","2017-03-15 23:00:00.000000000","2017-03-22 23:00:00.000000000","42010AA400041EED8CF393A96D2C76BA","EUR","21.18","17.8","3.38","0000000010","AR-T-1005","Plastic Magazine File - Blue","Trays","21.18","17.8","3.38","42010AA400041EED8CF393ABD2A116BA","42010AA400041EED8CF393A96D6BB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8336BA","42010AA400041EED8CF394665641B6BA","0500000365","2017-03-16 23:00:00.000000000","2017-03-23 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","795.75","668.7","127.05","0000000010","OF-ST-1006","Filing Cabinet - 3 drawers","Storage Solutions","743.75","625","118.75","42010AA400041EED8CF393ABD2B356BA","42010AA400041EED8CF393ABD294B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8356BA","42010AA400041EED8CF394665641B6BA","0500000365","2017-03-16 23:00:00.000000000","2017-03-23 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","795.75","668.7","127.05","0000000020","EP-BT-1000","Jute Twine for Packaging","Bands & Twine","52","43.7","8.3","42010AA400041EED8CF393ABD2AD16BA","42010AA400041EED8CF393A96D83B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8376BA","42010AA400041EED8CF394665641D6BA","0500000366","2017-03-16 23:00:00.000000000","2017-03-23 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","367.41","308.75","58.66","0000000010","OF-CS-1000","Leather-Faced Executive Chair - Brown","Chairs & Seating","346.23","290.95","55.28","42010AA400041EED8CF393ABD2B216BA","42010AA400041EED8CF393ABD29236BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF8396BA","42010AA400041EED8CF394665641D6BA","0500000366","2017-03-16 23:00:00.000000000","2017-03-23 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","367.41","308.75","58.66","0000000020","AR-T-1007","Plastic Magazine File - Green","Trays","21.18","17.8","3.38","42010AA400041EED8CF393ABD2A156BA","42010AA400041EED8CF393A96D6C36BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF83B6BA","42010AA400041EED8CF394665641F6BA","0500000367","2017-03-16 23:00:00.000000000","2017-03-23 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","104.96","88.2","16.76","0000000010","DE-SH-1003","Heavy Duty Stapler - Black","Staplers & Hole Punchers","89.19","74.95","14.24","42010AA400041EED8CF393ABD2A8D6BA","42010AA400041EED8CF393A96D7B36BA","L","2023-11-03 04:08:30.799000000"
