"NodeKey","ParentKey","SoItemPos","ProductGuid","NoteGuid","CurrencyCode","GrossAmount","NetAmount","TaxAmount","ItemAtpStatus","OpItemPos","Dataaging","Dummy","Change_Type","Change_Date"
"42010AA400041EED8CF39466BF7BF6BA","42010AA400041EED8CF39466563CF6BA","0000000010","42010AA400041EED8CF393ABD2B556BA","42010AA400041EED8CF394666F2A36BA","EUR","15.35","12.9","2.45","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7C16BA","42010AA400041EED8CF39466563D16BA","0000000010","42010AA400041EED8CF393ABD2AD56BA","42010AA400041EED8CF394666F2A56BA","EUR","23.61","19.84","3.77","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7C36BA","42010AA400041EED8CF39466563D36BA","0000000010","42010AA400041EED8CF393ABD2AF76BA","42010AA400041EED8CF394666F2A76BA","EUR","10.71","9","1.71","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7C56BA","42010AA400041EED8CF39466563D36BA","0000000020","42010AA400041EED8CF393ABD2B236BA","42010AA400041EED8CF394666F2A96BA","EUR","332.01","279","53.01","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7C76BA","42010AA400041EED8CF39466563D56BA","0000000010","42010AA400041EED8CF393ABD2A516BA","42010AA400041EED8CF394666F2AB6BA","EUR","21.06","17.7","3.36","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7C96BA","42010AA400041EED8CF39466563D56BA","0000000020","42010AA400041EED8CF393ABD2B816BA","42010AA400041EED8CF394666F2AD6BA","EUR","7.72","6.49","1.23","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7CB6BA","42010AA400041EED8CF39466563D76BA","0000000010","42010AA400041EED8CF393ABD2A076BA","42010AA400041EED8CF394666F2AF6BA","EUR","4.63","3.89","0.74","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7CD6BA","42010AA400041EED8CF39466563D96BA","0000000010","42010AA400041EED8CF393ABD2A016BA","42010AA400041EED8CF394666F2B16BA","EUR","6.78","5.7","1.08","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7CF6BA","42010AA400041EED8CF39466563D96BA","0000000020","42010AA400041EED8CF393ABD2A096BA","42010AA400041EED8CF394666F2B36BA","EUR","18.52","15.56","2.96","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7D16BA","42010AA400041EED8CF39466563DB6BA","0000000010","42010AA400041EED8CF393ABD2AC76BA","42010AA400041EED8CF394666F2B56BA","EUR","24.4","20.5","3.9","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7D36BA","42010AA400041EED8CF39466563DD6BA","0000000010","42010AA400041EED8CF393ABD2A7F6BA","42010AA400041EED8CF394666F2B76BA","EUR","4.64","3.9","0.74","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7D56BA","42010AA400041EED8CF39466563DF6BA","0000000010","42010AA400041EED8CF393ABD2A7F6BA","42010AA400041EED8CF394666F2B96BA","EUR","18.56","15.6","2.96","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7D76BA","42010AA400041EED8CF39466563E16BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394666F2BB6BA","EUR","1","0.84","0.16","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7D96BA","42010AA400041EED8CF39466563E16BA","0000000020","42010AA400041EED8CF393ABD2A976BA","42010AA400041EED8CF394666F2BD6BA","EUR","3.21","2.7","0.51","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7DB6BA","42010AA400041EED8CF39466563E36BA","0000000010","42010AA400041EED8CF393ABD29FB6BA","42010AA400041EED8CF394666F2BF6BA","EUR","30.94","26","4.94","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7DD6BA","42010AA400041EED8CF39466563E56BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394666F2C16BA","EUR","1","0.84","0.16","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7DF6BA","42010AA400041EED8CF39466563E56BA","0000000020","42010AA400041EED8CF393ABD29FD6BA","42010AA400041EED8CF394666F2C36BA","EUR","21.18","17.8","3.38","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7E16BA","42010AA400041EED8CF39466563E76BA","0000000010","42010AA400041EED8CF393ABD29F76BA","42010AA400041EED8CF394666F2C56BA","EUR","47.48","39.9","7.58","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7E36BA","42010AA400041EED8CF39466563E76BA","0000000020","42010AA400041EED8CF393ABD2A6F6BA","42010AA400041EED8CF394666F2C76BA","EUR","30.94","26","4.94","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7E56BA","42010AA400041EED8CF39466563E96BA","0000000010","42010AA400041EED8CF393ABD2B2B6BA","42010AA400041EED8CF394666F2C96BA","EUR","517.65","435","82.65","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7E76BA","42010AA400041EED8CF39466563EB6BA","0000000010","42010AA400041EED8CF393ABD2A296BA","42010AA400041EED8CF394666F2CB6BA","EUR","18.94","15.92","3.02","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7E96BA","42010AA400041EED8CF39466563ED6BA","0000000010","42010AA400041EED8CF393ABD2A9D6BA","42010AA400041EED8CF394666F2CD6BA","EUR","9.96","8.37","1.59","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7EB6BA","42010AA400041EED8CF39466563EF6BA","0000000010","42010AA400041EED8CF393ABD2B0B6BA","42010AA400041EED8CF394666F2CF6BA","EUR","1.64","1.38","0.26","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7ED6BA","42010AA400041EED8CF39466563EF6BA","0000000020","42010AA400041EED8CF393ABD2A396BA","42010AA400041EED8CF394666F2D16BA","EUR","24.6","20.67","3.93","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7EF6BA","42010AA400041EED8CF39466563F16BA","0000000010","42010AA400041EED8CF393ABD2A656BA","42010AA400041EED8CF394666F2D36BA","EUR","10","8.4","1.6","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7F16BA","42010AA400041EED8CF39466563F16BA","0000000020","42010AA400041EED8CF393ABD29ED6BA","42010AA400041EED8CF394666F2D56BA","EUR","5.06","4.25","0.81","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7F36BA","42010AA400041EED8CF39466563F36BA","0000000010","42010AA400041EED8CF393ABD2A4D6BA","42010AA400041EED8CF394666F2D76BA","EUR","35.11","29.5","5.61","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7F56BA","42010AA400041EED8CF39466563F36BA","0000000020","42010AA400041EED8CF393ABD2A9F6BA","42010AA400041EED8CF394666F2D96BA","EUR","14.1","11.85","2.25","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7F76BA","42010AA400041EED8CF39466563F56BA","0000000010","42010AA400041EED8CF393ABD2B7F6BA","42010AA400041EED8CF394666F2DB6BA","EUR","15.23","12.8","2.43","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7F96BA","42010AA400041EED8CF39466563F56BA","0000000020","42010AA400041EED8CF393ABD2B436BA","42010AA400041EED8CF394666F2DD6BA","EUR","26.12","21.95","4.17","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7FB6BA","42010AA400041EED8CF39466563F76BA","0000000010","42010AA400041EED8CF393ABD2B276BA","42010AA400041EED8CF394666F2DF6BA","EUR","285.6","240","45.6","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7FD6BA","42010AA400041EED8CF39466563F76BA","0000000020","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394666F2E16BA","EUR","2.5","2.1","0.4","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF7FF6BA","42010AA400041EED8CF39466563F96BA","0000000010","42010AA400041EED8CF393ABD2A436BA","42010AA400041EED8CF394666F2E36BA","EUR","21.06","17.7","3.36","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8016BA","42010AA400041EED8CF39466563F96BA","0000000020","42010AA400041EED8CF393ABD2A876BA","42010AA400041EED8CF394666F2E56BA","EUR","58.85","49.45","9.4","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8036BA","42010AA400041EED8CF39466563FB6BA","0000000010","42010AA400041EED8CF393ABD2A096BA","42010AA400041EED8CF394666F2E76BA","EUR","9.26","7.78","1.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8056BA","42010AA400041EED8CF39466563FB6BA","0000000020","42010AA400041EED8CF393ABD2AD96BA","42010AA400041EED8CF394666F2E96BA","EUR","74.08","62.25","11.83","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8076BA","42010AA400041EED8CF39466563FD6BA","0000000010","42010AA400041EED8CF393ABD2AFF6BA","42010AA400041EED8CF394666F2EB6BA","EUR","6.75","5.67","1.08","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8096BA","42010AA400041EED8CF39466563FF6BA","0000000010","42010AA400041EED8CF393ABD2AB16BA","42010AA400041EED8CF394666F2ED6BA","EUR","30.92","25.98","4.94","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF80B6BA","42010AA400041EED8CF39466563FF6BA","0000000020","42010AA400041EED8CF393ABD2A276BA","42010AA400041EED8CF394666F2EF6BA","EUR","1.55","1.3","0.25","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF80D6BA","42010AA400041EED8CF39466564016BA","0000000010","42010AA400041EED8CF393ABD2B356BA","42010AA400041EED8CF394666F2F16BA","EUR","595","500","95","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF80F6BA","42010AA400041EED8CF39466564036BA","0000000010","42010AA400041EED8CF393ABD2ADF6BA","42010AA400041EED8CF394666F2F36BA","EUR","58.3","48.99","9.31","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8116BA","42010AA400041EED8CF39466564056BA","0000000010","42010AA400041EED8CF393ABD2B056BA","42010AA400041EED8CF394666F2F56BA","EUR","2.25","1.89","0.36","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8136BA","42010AA400041EED8CF39466564076BA","0000000010","42010AA400041EED8CF393ABD2AB76BA","42010AA400041EED8CF394666F2F76BA","EUR","32.08","26.96","5.12","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8156BA","42010AA400041EED8CF39466564076BA","0000000020","42010AA400041EED8CF393ABD2B556BA","42010AA400041EED8CF394666F2F96BA","EUR","15.35","12.9","2.45","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8176BA","42010AA400041EED8CF39466564096BA","0000000010","42010AA400041EED8CF393ABD2ACB6BA","42010AA400041EED8CF394666F2FB6BA","EUR","64.74","54.4","10.34","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8196BA","42010AA400041EED8CF39466564096BA","0000000020","42010AA400041EED8CF393ABD2B596BA","42010AA400041EED8CF394666F2FD6BA","EUR","28.56","24","4.56","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF81B6BA","42010AA400041EED8CF394665640B6BA","0000000010","42010AA400041EED8CF393ABD2A9D6BA","42010AA400041EED8CF394666F2FF6BA","EUR","6.64","5.58","1.06","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF81D6BA","42010AA400041EED8CF394665640D6BA","0000000010","42010AA400041EED8CF393ABD29F96BA","42010AA400041EED8CF394666F3016BA","EUR","9.76","8.2","1.56","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF81F6BA","42010AA400041EED8CF394665640D6BA","0000000020","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394666F3036BA","EUR","1.5","1.26","0.24","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8216BA","42010AA400041EED8CF394665640F6BA","0000000010","42010AA400041EED8CF393ABD2B296BA","42010AA400041EED8CF394666F3056BA","EUR","1053.15","885","168.15","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8236BA","42010AA400041EED8CF39466564116BA","0000000010","42010AA400041EED8CF393ABD2AA96BA","42010AA400041EED8CF394666F3076BA","EUR","4.24","3.56","0.68","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8256BA","42010AA400041EED8CF39466564116BA","0000000020","42010AA400041EED8CF393ABD2A296BA","42010AA400041EED8CF394666F3096BA","EUR","18.94","15.92","3.02","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8276BA","42010AA400041EED8CF39466564136BA","0000000010","42010AA400041EED8CF393ABD2A996BA","42010AA400041EED8CF394666F30B6BA","EUR","4.28","3.6","0.68","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8296BA","42010AA400041EED8CF39466564136BA","0000000020","42010AA400041EED8CF393ABD2A936BA","42010AA400041EED8CF394666F30D6BA","EUR","112.99","94.95","18.04","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF82B6BA","42010AA400041EED8CF39466564156BA","0000000010","42010AA400041EED8CF393ABD2B576BA","42010AA400041EED8CF394666F30F6BA","EUR","17.14","14.4","2.74","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF82D6BA","42010AA400041EED8CF39466564156BA","0000000020","42010AA400041EED8CF393ABD2A376BA","42010AA400041EED8CF394666F3116BA","EUR","8.2","6.89","1.31","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF82F6BA","42010AA400041EED8CF39466564176BA","0000000010","42010AA400041EED8CF393ABD2B2D6BA","42010AA400041EED8CF394666F3136BA","EUR","517.65","435","82.65","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8316BA","42010AA400041EED8CF39466564196BA","0000000010","42010AA400041EED8CF393ABD2A116BA","42010AA400041EED8CF394666F3156BA","EUR","21.18","17.8","3.38","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8336BA","42010AA400041EED8CF394665641B6BA","0000000010","42010AA400041EED8CF393ABD2B356BA","42010AA400041EED8CF394666F3176BA","EUR","743.75","625","118.75","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8356BA","42010AA400041EED8CF394665641B6BA","0000000020","42010AA400041EED8CF393ABD2AD16BA","42010AA400041EED8CF394666F3196BA","EUR","52","43.7","8.3","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8376BA","42010AA400041EED8CF394665641D6BA","0000000010","42010AA400041EED8CF393ABD2B216BA","42010AA400041EED8CF394666F31B6BA","EUR","346.23","290.95","55.28","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8396BA","42010AA400041EED8CF394665641D6BA","0000000020","42010AA400041EED8CF393ABD2A156BA","42010AA400041EED8CF394666F31D6BA","EUR","21.18","17.8","3.38","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF83B6BA","42010AA400041EED8CF394665641F6BA","0000000010","42010AA400041EED8CF393ABD2A8D6BA","42010AA400041EED8CF394666F31F6BA","EUR","89.19","74.95","14.24","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF83D6BA","42010AA400041EED8CF394665641F6BA","0000000020","42010AA400041EED8CF393ABD2B796BA","42010AA400041EED8CF394666F3216BA","EUR","15.77","13.25","2.52","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF83F6BA","42010AA400041EED8CF39466564216BA","0000000010","42010AA400041EED8CF393ABD2A896BA","42010AA400041EED8CF394666F3236BA","EUR","77.29","64.95","12.34","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8416BA","42010AA400041EED8CF39466564236BA","0000000010","42010AA400041EED8CF393ABD2B036BA","42010AA400041EED8CF394666F3256BA","EUR","6.75","5.67","1.08","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8436BA","42010AA400041EED8CF39466564256BA","0000000010","42010AA400041EED8CF393ABD2B616BA","42010AA400041EED8CF394666F3276BA","EUR","29.63","24.9","4.73","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8456BA","42010AA400041EED8CF39466564276BA","0000000010","42010AA400041EED8CF393ABD2B4D6BA","42010AA400041EED8CF394666F3296BA","EUR","86.63","72.8","13.83","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8476BA","42010AA400041EED8CF39466564276BA","0000000020","42010AA400041EED8CF393ABD2A656BA","42010AA400041EED8CF394666F32B6BA","EUR","10","8.4","1.6","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8496BA","42010AA400041EED8CF39466564296BA","0000000010","42010AA400041EED8CF393ABD2B796BA","42010AA400041EED8CF394666F32D6BA","EUR","3.15","2.65","0.5","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF84B6BA","42010AA400041EED8CF39466564296BA","0000000020","42010AA400041EED8CF393ABD29FF6BA","42010AA400041EED8CF394666F32F6BA","EUR","10.17","8.55","1.62","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF84D6BA","42010AA400041EED8CF394665642B6BA","0000000010","42010AA400041EED8CF393ABD2AFF6BA","42010AA400041EED8CF394666F3316BA","EUR","4.5","3.78","0.72","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF84F6BA","42010AA400041EED8CF394665642B6BA","0000000020","42010AA400041EED8CF393ABD2B536BA","42010AA400041EED8CF394666F3336BA","EUR","103.29","86.8","16.49","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8516BA","42010AA400041EED8CF394665642D6BA","0000000010","42010AA400041EED8CF393ABD2B096BA","42010AA400041EED8CF394666F3356BA","EUR","2.68","2.25","0.43","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8536BA","42010AA400041EED8CF394665642D6BA","0000000020","42010AA400041EED8CF393ABD2AD76BA","42010AA400041EED8CF394666F3376BA","EUR","13.51","11.35","2.16","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8556BA","42010AA400041EED8CF394665642F6BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394666F3396BA","EUR","2","1.68","0.32","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8576BA","42010AA400041EED8CF39466564316BA","0000000010","42010AA400041EED8CF393ABD2B216BA","42010AA400041EED8CF394666F33B6BA","EUR","346.23","290.95","55.28","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8596BA","42010AA400041EED8CF39466564316BA","0000000020","42010AA400041EED8CF393ABD2B576BA","42010AA400041EED8CF394666F33D6BA","EUR","11.42","9.6","1.82","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF85B6BA","42010AA400041EED8CF39466564336BA","0000000010","42010AA400041EED8CF393ABD2A016BA","42010AA400041EED8CF394666F33F6BA","EUR","10.17","8.55","1.62","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF85D6BA","42010AA400041EED8CF39466564356BA","0000000010","42010AA400041EED8CF393ABD2A496BA","42010AA400041EED8CF394666F3416BA","EUR","28.08","23.6","4.48","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF85F6BA","42010AA400041EED8CF39466564356BA","0000000020","42010AA400041EED8CF393ABD2AE36BA","42010AA400041EED8CF394666F3436BA","EUR","151.73","127.5","24.23","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8616BA","42010AA400041EED8CF39466564376BA","0000000010","42010AA400041EED8CF393ABD2A236BA","42010AA400041EED8CF394666F3456BA","EUR","86.87","73","13.87","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8636BA","42010AA400041EED8CF39466564396BA","0000000010","42010AA400041EED8CF393ABD2A9F6BA","42010AA400041EED8CF394666F3476BA","EUR","4.7","3.95","0.75","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8656BA","42010AA400041EED8CF394665643B6BA","0000000010","42010AA400041EED8CF393ABD2AE96BA","42010AA400041EED8CF394666F3496BA","EUR","8.09","6.8","1.29","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8676BA","42010AA400041EED8CF394665643D6BA","0000000010","42010AA400041EED8CF393ABD2A6F6BA","42010AA400041EED8CF394666F34B6BA","EUR","24.75","20.8","3.95","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8696BA","42010AA400041EED8CF394665643D6BA","0000000020","42010AA400041EED8CF393ABD2A756BA","42010AA400041EED8CF394666F34D6BA","EUR","38.03","31.96","6.07","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF86B6BA","42010AA400041EED8CF394665643F6BA","0000000010","42010AA400041EED8CF393ABD2A856BA","42010AA400041EED8CF394666F34F6BA","EUR","11.85","9.96","1.89","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF86D6BA","42010AA400041EED8CF394665643F6BA","0000000020","42010AA400041EED8CF393ABD2A3B6BA","42010AA400041EED8CF394666F3516BA","EUR","7.02","5.9","1.12","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF86F6BA","42010AA400041EED8CF39466564416BA","0000000010","42010AA400041EED8CF393ABD29F96BA","42010AA400041EED8CF394666F3536BA","EUR","9.76","8.2","1.56","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8716BA","42010AA400041EED8CF39466564436BA","0000000010","42010AA400041EED8CF393ABD2B2F6BA","42010AA400041EED8CF394666F3556BA","EUR","172.55","145","27.55","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8736BA","42010AA400041EED8CF39466564456BA","0000000010","42010AA400041EED8CF393ABD2A6B6BA","42010AA400041EED8CF394666F3576BA","EUR","24.75","20.8","3.95","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8756BA","42010AA400041EED8CF39466564476BA","0000000010","42010AA400041EED8CF393ABD2B596BA","42010AA400041EED8CF394666F3596BA","EUR","17.14","14.4","2.74","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8776BA","42010AA400041EED8CF39466564496BA","0000000010","42010AA400041EED8CF393ABD2A9F6BA","42010AA400041EED8CF394666F35B6BA","EUR","4.7","3.95","0.75","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8796BA","42010AA400041EED8CF39466564496BA","0000000020","42010AA400041EED8CF393ABD2A0D6BA","42010AA400041EED8CF394666F35D6BA","EUR","20.22","16.99","3.23","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF87B6BA","42010AA400041EED8CF394665644B6BA","0000000010","42010AA400041EED8CF393ABD2AF56BA","42010AA400041EED8CF394666F35F6BA","EUR","16.14","13.56","2.58","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF87D6BA","42010AA400041EED8CF394665644D6BA","0000000010","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF394666F3616BA","EUR","1.5","1.26","0.24","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF87F6BA","42010AA400041EED8CF394665644D6BA","0000000020","42010AA400041EED8CF393ABD2A7B6BA","42010AA400041EED8CF394666F3636BA","EUR","10.71","9","1.71","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8816BA","42010AA400041EED8CF394665644F6BA","0000000010","42010AA400041EED8CF393ABD2AEB6BA","42010AA400041EED8CF394666F3656BA","EUR","51.41","43.2","8.21","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8836BA","42010AA400041EED8CF394665644F6BA","0000000020","42010AA400041EED8CF393ABD2B6F6BA","42010AA400041EED8CF394666F3676BA","EUR","95.14","79.95","15.19","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8856BA","42010AA400041EED8CF39466564516BA","0000000010","42010AA400041EED8CF393ABD2A616BA","42010AA400041EED8CF394666F3696BA","EUR","16.66","14","2.66","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8876BA","42010AA400041EED8CF39466564516BA","0000000020","42010AA400041EED8CF393ABD2A176BA","42010AA400041EED8CF394666F36B6BA","EUR","14.24","11.97","2.27","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8896BA","42010AA400041EED8CF39466564536BA","0000000010","42010AA400041EED8CF393ABD2A716BA","42010AA400041EED8CF394666F36D6BA","EUR","30.94","26","4.94","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF88B6BA","42010AA400041EED8CF39466564536BA","0000000020","42010AA400041EED8CF393ABD2A996BA","42010AA400041EED8CF394666F36F6BA","EUR","5.36","4.5","0.86","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF88D6BA","42010AA400041EED8CF39466564556BA","0000000010","42010AA400041EED8CF393ABD2A656BA","42010AA400041EED8CF394666F3716BA","EUR","5","4.2","0.8","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF88F6BA","42010AA400041EED8CF39466564556BA","0000000020","42010AA400041EED8CF393ABD2B4B6BA","42010AA400041EED8CF394666F3736BA","EUR","11.89","9.99","1.9","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8916BA","42010AA400041EED8CF39466564576BA","0000000010","42010AA400041EED8CF393ABD2AA56BA","42010AA400041EED8CF394666F3756BA","EUR","10.67","8.97","1.7","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8936BA","42010AA400041EED8CF39466564596BA","0000000010","42010AA400041EED8CF393ABD2AED6BA","42010AA400041EED8CF394666F3776BA","EUR","6.66","5.6","1.06","","",,"","L","2023-11-03 04:08:25.088000000"
"42010AA400041EED8CF39466BF8956BA","42010AA400041EED8CF394665645B6BA","0000000010","42010AA400041EED8CF393ABD29FB6BA","42010AA400041EED8CF394666F3796BA","EUR","30.94","26","4.94","","",,"","L","2023-11-03 04:08:25.088000000"
